epoch,train_loss,train_acc,train_precision,train_recall,train_f1,val_loss,val_acc,val_precision,val_recall,val_f1,epoch_time_minutes
26,0.1533414145711639,0.9980052789587153,0.9990114267438142,0.9981117824773413,0.9985614019791621,0.2537977407391711,0.9668628338614758,0.964710547184774,0.98661800486618,0.9755412991178829,27.1159903327624
27,0.15298205164106782,0.9979649815639419,0.9991565108635584,0.9979084359749012,0.9985320834241698,0.24403096686031767,0.9701222272521502,0.965,0.9913490132468235,0.9779970662755034,21.963237138589225
28,0.1528862258797508,0.998025427656102,0.9989244186046512,0.9982279804787357,0.9985760781122864,0.2471817388658396,0.9680398370303305,0.9656311962987442,0.9874290348742903,0.9764084742364499,19.45134066740672
29,0.15309090076056395,0.9981060224456489,0.9990986275878111,0.9981698814780385,0.9986340385956755,0.24273178623495947,0.9704843820733363,0.9666138822908419,0.9901324682346581,0.9782318376068376,19.334456984202067
30,0.15276233551580579,0.9983276581169027,0.9988958944707558,0.9986927724843133,0.9987943231504481,0.2583905021351838,0.9660479855138071,0.9789933160551084,0.9701270613679372,0.9745400230837125,19.88482616742452
31,0.15252917526258558,0.9983881042090629,0.9992150706436421,0.9984603764815245,0.9988375810060737,0.26118980651361307,0.9686736079674061,0.9741796664873588,0.979183563125169,0.9766752056087367,19.880700528621674
32,0.1525175262324596,0.9984686989986098,0.9990990990990991,0.9986927724843133,0.9988958944707558,0.23482648002455114,0.9740153915799004,0.9746362301428381,0.9868883482022168,0.9807240244475788,19.379614329338075
33,0.15226643810821103,0.9986097398803168,0.9993604465246083,0.9986346734836161,0.998997428185345,0.2625484650355084,0.9631507469443187,0.9610869278459306,0.9848607731819411,0.9728286267441084,19.431042571862537
34,0.15228563233144465,0.9986701859724769,0.9990413664884964,0.9990413664884964,0.9990413664884964,0.2425219539719882,0.9718424626527841,0.978011601241063,0.9799945931332793,0.9790020930389576,20.82434451977412
35,0.15182827177154326,0.9987709294594105,0.9994476904741141,0.9987799209853591,0.9991136941518344,0.24592508868684915,0.9693073789044817,0.9633714060653801,0.991889699918897,0.9774225774225774,21.12845858335495
36,0.15187428956750595,0.99858959118293,0.9992443178515376,0.9987218219846619,0.9989830015981404,0.25939747641034233,0.9654142145767316,0.9781897491821155,0.9699918896999189,0.974073571331614,19.33839021921158
37,0.15153925060122211,0.9989321190385042,0.9993897654955975,0.9990704159888449,0.9992300652265497,0.24690085547968185,0.9682209144409235,0.973525063835506,0.979183563125169,0.9763461149673158,19.351855583985646
38,0.1514427933482933,0.9988918216437307,0.9995058570473505,0.9988961189867535,0.9992008949976027,0.24437693908385638,0.9707559981892259,0.9682329583057577,0.9887807515544742,0.9783989834815756,19.338393664360048
39,0.15086245415267457,0.9993149442888517,0.9996803440660235,0.9993318614919824,0.9995060724039747,0.24680790430573168,0.9690357627885922,0.9642105263157895,0.9905379832387131,0.9771969595946126,19.335283120473225
40,0.15112862667577256,0.9991940521045315,0.999593165174939,0.9992447129909365,0.9994189087105584,0.23272122045908916,0.9747397012222725,0.9763147330389402,0.986212489862125,0.9812386524107323,19.36169666846593
41,0.1513566470050583,0.9990933086175978,0.9995060006392933,0.9991866139902393,0.9993462817961271,0.24734223125044605,0.9710276143051154,0.9660258098498815,0.9916193565828603,0.9786552828175027,19.349151651064556
42,0.1516162057787697,0.998871672946344,0.9992156179187729,0.9991575644898908,0.9991865903610958,0.26127775926809066,0.9672249886826618,0.9728494623655914,0.9783725331170586,0.9756031810217011,19.3414044936498
43,0.1511387342567185,0.9992544981966915,0.9995641688700352,0.9993609109923309,0.9994625295971877,0.24102711066765556,0.9722046174739701,0.968919455098532,0.9902676399026764,0.9794772377832743,19.383803502718607
44,0.15099417921697247,0.9993552416836251,0.999622290661863,0.9994480594933767,0.9995351674849656,0.24259634468992838,0.9734721593481214,0.9749966573071266,0.9856718031900513,0.9803051690529004,19.55835967063904
45,0.1504737379677947,0.9994962825653322,0.9997675432224321,0.9995061584940739,0.9996368337715539,0.2456539857820614,0.9732910819375283,0.9725881570192948,0.9879697215463639,0.9802186012204117,20.020107396443684
46,0.15066348128641507,0.9993955390783986,0.999651345226335,0.9994771089937253,0.9995642195171552,0.2380744738741232,0.9725667722951562,0.9688119466102815,0.9909434982427683,0.9797527564316739,19.634772229194642
47,0.15124458221146375,0.9992142008019181,0.9995931769970651,0.9992737624912852,0.9994334442233102,0.23259107698650586,0.9744680851063829,0.9708840656431975,0.9916193565828603,0.9811421693192457,19.415235793590547
48,0.15069099423157856,0.9994156877757853,0.9997675162012147,0.9993899604926795,0.99957870269485,0.24771580881375488,0.9705749207786328,0.9657579349400763,0.9912138415788051,0.9783203255286506,19.368895626068117
49,0.15066716388543164,0.9994761338679454,0.9998256320836966,0.9994190099930281,0.9996222796873638,0.24546404771233588,0.9704843820733363,0.9680963727826317,0.9885104082184374,0.9781968967362226,21.168292117118835
50,0.1504239212624834,0.9993753903810119,0.9996803719308441,0.9994190099930281,0.9995496738767269,0.23838157291802792,0.9743775464010864,0.9766849792308723,0.9852662881859963,0.9809568669672296,26.756509200731912
