epoch,train_loss,train_acc,train_precision,train_recall,train_f1,val_loss,val_acc,val_precision,val_recall,val_f1,epoch_time_minutes
1,0.32298821491279045,0.8986928766845679,0.948995556668127,0.9000207733626139,0.923859568958952,0.363647887552429,0.9037329900698786,0.9810145808019441,0.8750846768730525,0.9250268528464017,15.763814123471578
2,0.1840012677668414,0.9806667342182592,0.9914742877728078,0.9801169243552839,0.985762893982808,0.3752306484839591,0.9046524457521148,0.9826536822884967,0.8749491938761685,0.9256790654339568,14.250028057893116
3,0.16354473630869107,0.990313101631371,0.9965025558245897,0.9892868801376977,0.9928816083395383,0.32268023319643796,0.9356381022434719,0.9814094249891915,0.9226392087792982,0.9511173184357542,15.11698260307312
4,0.15635425395269334,0.9933123923396494,0.9973171967687126,0.9928777042466689,0.995092498959015,0.31324810235760764,0.9328797351967635,0.9354458557025009,0.9678905297385179,0.9513916633373285,14.269118678569793
5,0.15333340574765184,0.9942446043165467,0.9975874906924795,0.993975724841974,0.9957783327387323,0.30077384829893844,0.9394998161088636,0.9592840551987977,0.9512261211217992,0.9552380952380952,14.230091400941212
6,0.15118259907082857,0.9952984091599959,0.9985103530463281,0.9945989257203905,0.9965508013439981,0.29765762825766745,0.9453843324751747,0.9738863287250384,0.9448584202682563,0.9591527987897126,14.249856678644816
7,0.14996953138960617,0.9955618603708583,0.9985109297754482,0.9949847167403626,0.9967447045707916,0.2926003070998253,0.9478668628172122,0.9813506640293869,0.9410648963555074,0.9607856698250224,14.230551064014435
8,0.14906859983123777,0.9960482318370656,0.9986900863352188,0.9955188889218625,0.9971019662044674,0.3198790226396106,0.9391320338359691,0.9749752580234695,0.9342907465113128,0.9541995295419953,14.248411246140797
